Match_ID,Season,Date,Team1,Team2,Toss_Winner,Toss_Decision,result,DL_Method,Winner,Win_By_Runs,Win_By_Wicket,Man_Of_The_Match,Venue,Umpire1,Umpire2,Umpire3,Total_Balls,Team1_Strength,Team2_Strength,Team1_Strength,Team2_Strength
726,2010,3/18/10,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,10.0,JH Kallis,M Chinnaswamy Stadium,K Hariharan,DJ Harper,,195,855.5,664.75,855.5,664.75
727,2015,5/1/15,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,9.0,NM Coulter-Nile,Feroz Shah Kotla,RK Illingworth,S Ravi,,212,282.1,327.375,28.785714285714285,25.676470588235293
728,2013,4/21/13,Kings XI Punjab,Pune Warriors India,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,7.0,DA Miller,"Punjab Cricket Association Stadium, Mohali",M Erasmus,K Srinath,,244,463.0,475.0,46.3,178.125
729,2016,4/9/16,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,Normal,0,Rising Pune Supergiant,,9.0,AM Rahane,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,218,384.25,287.875,35.74418604651163,143.9375
730,2008,4/25/08,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Normal,0,Kings XI Punjab,66.0,,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,AM Saheba,,250,836.25,734.75,52.265625,48.983333333333334
731,2017,4/28/17,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,7.0,G Gambhir,Eden Gardens,NJ Llong,S Ravi,,221,328.7,362.5,43.25,41.42857142857143
732,2011,5/4/11,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Chennai Super Kings,,8.0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",SS Hazare,RB Tiffin,,238,221.625,198.0,21.621951219512194,16.732394366197184
733,2010,4/6/10,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,24.0,,SK Raina,"MA Chidambaram Stadium, Chepauk",S Asnani,DJ Harper,,257,202.94444444444446,210.3125,43.48809523809524,35.052083333333336
734,2013,5/24/13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Mumbai Indians,,4.0,Harbhajan Singh,Eden Gardens,C Shamshuddin,SJA Taufel,,248,318.07142857142856,281.07142857142856,31.359154929577464,30.26923076923077
735,2014,5/9/14,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Normal,0,Kings XI Punjab,32.0,,Sandeep Sharma,M Chinnaswamy Stadium,S Ravi,K Srinath,,255,205.21428571428572,253.9375,14.658163265306122,23.085227272727273
736,2012,4/7/12,Deccan Chargers,Chennai Super Kings,Deccan Chargers,field,Normal,0,Chennai Super Kings,74.0,,RA Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,JD Cloete,HDPK Dharmasena,,233,738.5,621.6666666666666,86.88235294117646,51.80555555555556
737,2013,4/11/13,Pune Warriors India,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Pune Warriors India,,7.0,AJ Finch,Subrata Roy Sahara Stadium,M Erasmus,K Srinath,,239,1425.0,1967.5,712.5,218.61111111111111
738,2016,5/20/16,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,6.0,KK Nair,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,,247,259.8,354.5,18.82608695652174,45.44871794871795
739,2018,4/8/18,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,6.0,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,RJ Tucker,,238,506.1666666666667,221.25,35.31395348837209,28.858695652173914
740,2010,4/4/10,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Normal,0,Kings XI Punjab,,8.0,DPMD Jayawardene,Eden Gardens,S Asnani,DJ Harper,,239,203.75,238.91666666666666,27.166666666666668,33.33720930232558
741,2014,4/27/14,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Normal,0,Delhi Daredevils,,6.0,M Vijay,Sharjah Cricket Stadium,Aleem Dar,VA Kulkarni,,238,558.25,474.5,31.9,36.5
742,2012,4/29/12,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,Normal,0,Mumbai Indians,,5.0,DW Steyn,Wankhede Stadium,AK Chaudhary,BNJ Oxenford,,232,439.5,369.25,50.22857142857143,82.05555555555556
743,2008,5/12/08,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Normal,0,Kings XI Punjab,,9.0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,I Shivram,,221,418.125,424.1666666666667,34.13265306122449,24.471153846153847
744,2015,5/24/15,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Mumbai Indians,41.0,,RG Sharma,Eden Gardens,HDPK Dharmasena,RK Illingworth,,246,278.42857142857144,266.3125,27.069444444444443,36.110169491525426
745,2016,5/16/16,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,9.0,V Kohli,Eden Gardens,CB Gaffaney,A Nand Kishore,,239,376.375,375.2,25.091666666666665,31.796610169491526
746,2009,5/13/09,Deccan Chargers,Delhi Daredevils,Deccan Chargers,field,Normal,0,Delhi Daredevils,12.0,,R Bhatia,Kingsmead,DJ Harper,SL Shastri,,249,343.6,41.5,66.07692307692308,2.8135593220338984
747,2012,5/2/12,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,4.0,Azhar Mahmood,M Chinnaswamy Stadium,BF Bowden,C Shamshuddin,,244,286.8333333333333,193.14285714285714,23.90277777777778,19.594202898550726
748,2013,4/9/13,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Normal,0,Royal Challengers Bangalore,,7.0,V Kohli,M Chinnaswamy Stadium,S Ravi,SJA Taufel,,235,301.25,313.9166666666667,34.10377358490566,69.75925925925925
749,2017,4/24/17,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Normal,0,Rising Pune Supergiant,3.0,,BA Stokes,Wankhede Stadium,A Nand Kishore,S Ravi,,245,447.5,598.3333333333334,61.724137931034484,359.0
750,2008,5/1/08,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,45.0,,SA Asnodkar,Sawai Mansingh Stadium,RE Koertzen,GA Pratapkumar,,249,991.75,390.6666666666667,49.5875,23.44
751,2009,5/21/09,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,4.0,V Sehwag,SuperSport Park,IL Howell,S Ravi,,241,27.666666666666668,159.22222222222223,2.3380281690140845,18.61038961038961
752,2016,5/12/16,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,7.0,CH Morris,"Rajiv Gandhi International Stadium, Uppal",K Bharatan,M Erasmus,,237,295.4166666666667,433.0,52.13235294117647,22.789473684210527
753,2016,5/25/16,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Sunrisers Hyderabad,22.0,,MC Henriques,Feroz Shah Kotla,M Erasmus,C Shamshuddin,,244,253.21428571428572,188.1875,38.53260869565217,19.551948051948052
754,2012,4/5/12,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,8.0,IK Pathan,Eden Gardens,S Asnani,HDPK Dharmasena,,142,398.625,529.1666666666666,34.66304347826087,38.71951219512195
755,2014,5/7/14,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Kings XI Punjab,44.0,,GJ Maxwell,Barabati Stadium,HDPK Dharmasena,PG Pathak,,248,253.9375,264.0,25.39375,26.4
756,2018,4/17/18,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Mumbai Indians,46.0,,RG Sharma,Wankhede Stadium,RJ Tucker,Nitin Menon,,251,919.5,1450.5,83.5909090909091,85.32352941176471
